0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0; 13;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11;11M; 11; 11;  0;  0; 11; 11;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;  0;  0; 11; 11;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 13; 13; 13; 13; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 11; 11; 11;  6;  6;  6;  6;  6; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;  0;  0;  0;  0; 10;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13;  6;  6;  6;  6;  6;  6; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11;  0;  0; 10; 10; 10;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13;  6;  6;  6;  6;  6;  6;  6;  6; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 10; 10; 10; 10;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13;  6;  6;  6;  6;  6;  6;  6;  6;  6; 11; 11;  6; 11; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11; 11; 11; 11; 10; 10; 10; 10;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6; 11; 11;  6;11M; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 11; 10; 10; 10; 10;  0;  0; 10;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13; 13;  6;  6;  6; 13; 13; 13; 13;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6; 11; 11; 11; 11; 11; 11; 11; 11;11M; 11; 11; 11;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0; 13; 13; 13; 13; 13; 13;  1; 13; 13; 13; 13; 13; 13; 13; 13; 13;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6; 11; 11;11M; 11; 11; 11; 11; 11; 11; 11; 11; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0; 13; 13;  0;  0;  0;  1;  1; 13; 13; 13; 13; 13; 13; 13;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6; 11; 11; 11; 11; 11; 11; 11; 11; 11; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0; 13; 13;  0;  0;  0;  1;  1; 13; 13; 13; 13; 13;  2;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  4;  4; 11;11M; 11; 11; 11; 11; 10; 10; 10; 10;10M; 10; 10; 10; 10;10M;10M;10M; 10; 10; 10; 10; 10; 10;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  1;  1; 1P;  1; 13; 13; 13; 13; 13;  2;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  4;  4;  4;  4; 11; 11;  4; 11; 11;11M; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10;10M; 10; 10; 10; 10; 10; 10; 10;  0;  0;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  0;  1;  1;  1;  1;  1;  1;  1; 13; 13;  2;  2;  2;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  4;  4;  4;  4;  4;  4;  4;  4;  4; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10;  0;  0;  0;  0;  0
0;  0;  0;  0;  0;  0;  0;  0;  1;  1;  1;  1;  1;  1;  1; 1M;  1;  1; 13;  2;  2; 2M;  2;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M;10M; 10; 10; 10; 10; 10;  0;  0; 10;  0;  0
0;  0;  0;  0;  0;  0;  1; 1M;  1;  1; 1M;  1;  1;  1;  1; 1M;  1;  1;  1;  2;  2;  2;  2;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  6;  4;  4;  4;  4;  4;  4; 4M;  4;  4; 4M;  4;  4;  4; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0
0;  0;  0;  0;  0;  0;  0;  1;  1;  1;  1;  1;  1; 1M;  1;  1;  1;  1;  1;  2;  2;  2;  2;  6;  6;  6;  6;  6;  6;  6;  6;  6;  2;  6;  6;  6;  6;  6;  6;  4;  6;  6;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0
0;  0;  0;  0;  0;  0;  0;  1; 1M;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2;  2;  2;  2;  6;  6;  6;  2;  2;  2;  2;  2;  2;  6;  6;  6;  6;  6;  4;  4;  4;  6;  6;  4;  4;  4;  4;  4;  4; 4M;  4;  4;  4;  4; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0
0;  0;  0;  0;  1; 1M;  1;  1;  1;  1;  1;  1;  1;  1; 1M;  1;  1;  1;  1;  2;  2;  2;  2;  2;  6;  6;  6;  2;  2;  2;  2; 2M;  6;  6;  6;  6;  6;  6;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 4M;  4;  4;  4;  4;10M; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10;  0;  0
0;  0;  0;  0;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2;  2;  2;  2;  2;  2;  2; 2M;  2;  2;  2;  2;  2;  6;  6;  6;  6;  6;  6;  3;  3;  4;  4;  4;  4;  4; 4M;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10;  0;  0
0;  0;  0;  0;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2;  2;  2; 2M;  2;  2;  2;  2;  2;  2;  2;  2;  6;  6; 6P;  6;  6;  6;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0
0;  0;  0;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2;  1;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  6;  6;  3;  3;  3;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0
0;  0;  0;  1;  1;  1;  1;  1;  1;  1;  1;  1; 1M;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2;  2; 2M;  2;  2;  2;  2;  2;  2;  2;  2;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4;  4; 4M;  4;  4;  4;  4;  4;  4; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0
0;  0;  1;  1;  1; 1M;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1; 2M;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  4; 4M;  4;  4; 4M;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10;10M; 10; 10; 10; 10;  0
0;  1;  1;  1;  1;  1;  1;  1; 1M;  1;  1;  1;  1;  1;  1; 1M;  1;  1;  1;  1; 1M;  2;  2; 2M; 2M;  2;  2;  2;  2;  2;  2;  2; 2M;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4; 4M;  4;  4; 4M;  5; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10;  0
0; 14;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1; 1M;  1;  1;  1;  1;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2; 2M;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  5;  5; 10; 10; 10;10M; 10; 10;  5; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10; 10;  0
0; 14;  1; 1M;  1; 1M;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2;  2;  2; 2M;  2; 2M;  2;  2;  2;  2;  2;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  5;  5; 10; 10; 10; 10; 10; 10;  5;10M; 10; 10;10M; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0
0; 14; 14; 14; 14;  1;  1; 1M;  1;  1;  1;  1;  1;  1;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4; 4M;  4;  4;  5;  5;  5;  5;  5; 10; 10; 10;  5; 10; 10; 10; 10; 10; 10; 10;10M; 10; 10; 10; 10;  0;  0
0; 14; 14; 14; 14; 14;  1;  1;  1;  1; 1M;  1;  1;  1;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  4;  4;  4;  4;  4;  4;  4;  4;  4;  4;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5; 10;  5; 10; 10; 10; 10;10M; 10; 10; 10; 10;  0;  0
0; 14; 14;14P; 14; 14;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2; 2M;  2;  3;  3;  3;  3;  3;  3;  3;  3; 3P;  3;  3;  3;  3;  3;  5;  5;  4;  5;  5;  5; 5M;  4;  8;  8;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 10; 10;10M; 10; 10;10M; 10; 10; 10; 10;  0
0; 14; 14; 14; 14; 14;  1;  1;  1;  1;  1;  1;  1;  1;  1;  1;  2;  2; 2M;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  5;  5;  5;  5; 5M;  5;  5;  4;  8;  8;  5;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5;10M; 10; 10; 10;10M; 10; 10; 10; 10; 10;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2; 2P;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5;  4;  4;  4;  4;  4;  5;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  9;  9;  2; 2M;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  4;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 10; 10; 10; 10; 10; 10; 10; 10; 10;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2; 9P;  9;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 5P;  5;  5;  5;  5;  5;  5;  5; 10; 10; 10; 10; 10;10M; 10; 10; 10;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  2;  2;  2;  2;  2;  2;  2;  2;  2;  2;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 10;10M; 10; 10; 10; 10; 10; 10; 10;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  2;  2;  2; 2M;  2;  7;  7;  7;  2;  2;  7;  7;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  3;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 5M;  5;  0;  0;  0;  0; 10;10M; 10;10M; 10; 10;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7; 14; 14; 2M;  2;  2;  2;  2;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  3;  3;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  0;  0;  0;  0; 10; 15; 15; 15;10M; 10;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7;  7;  7;  2;  2;  2;  2;  2;  2;  2;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 15; 15; 10; 10; 15; 15; 15; 10; 10;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7;  7;  7;  7;  2;  2;  2;  2;  2;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 15; 15; 15; 15; 15; 15; 15;10M; 10;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7;  7;  7;  7;  7; 2M;  2;  2; 2M;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  3;  3;  3;  3;  3;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 15; 15;  5;  5;  5;  5;  5; 15; 15; 15; 15; 15; 15; 15;  0;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  3;  3;  3;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 15; 15; 15; 15;  5;  5;  5;  5; 15; 15; 15; 15; 15; 15; 15;  0;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  5; 5M;  5;  5;  5;  5;  5;  5;  5;  5; 5M;  5;  5; 5M;  5;  5;  5;  5; 5M;  5;  5;  5; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5;  5; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15;  0;  0;  0;  0;  0
0; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14; 14;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  7;  5;  5;  5;  5;  5;  5; 5M; 5M;  5;  5;  5;  5;  5; 5M;  5;  5;  5;  5; 5M;  5;  5;  5;  5;  5; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15; 15;  0;  0;  0;  0;  0;  0
